3 0.001379
20 3.43918
70 0.25023
193 0.76298
19 0.00193
13908 12102.1
41993 2438.4
70 0.3
193 0.9
28161 1297.3
28373 1265.1
70397 9861.5
3 0.089638
3 0.001529
3 0.001271
3 0.001281
13 0.042395
69 0.119896
3 0.072219
3 0.001338
3 0.001205
3 0.001174
3 0.001152
26 0.085454
8 0.042998
21 0.219474
15 0.078302
136 2.11576
136 1.91819
3 0.00144
3 0.00105
3 0.00099
3 0.00091
3 0.00101
3 0.090392
3 0.000874
3 0.000788
22 0.087736
22 0.09871
13 0.058726
17 0.062403
13 0.059894
3 0.001662
8 0.037005
25 0.171958
25 0.071545
16 0.05755
20 0.059724
16 0.074998
3 0.001384
3 0.001155
3 0.00109
8 0.036933
3 0.15345
3 0.000842
3 0.000724
3 0.000725
3 0.000715
3 0.000728
3 0.000704
3 0.000853
3 0.000711
3 0.000713
3 0.000725
3 0.000707
3 0.000739
3 0.00071
3 0.000715
3 0.000725
3 0.000719
3 0.00072
105 0.124171
70 0.091585
49 0.066119
109 0.101084
122 0.093063
122 0.100414
3 0.12745
3 0.000868
3 0.000757
3 0.000757
3 0.00073
3 0.000727
3 0.000734
3 0.000903
3 0.000757
3 0.000726
3 0.000747
3 0.000723
3 0.000788
3 0.000756
3 0.000732
3 0.000732
3 0.000742
3 0.000726
105 0.13917
70 0.076517
49 0.056915
3 0.165671
3 0.001028
3 0.000946
3 0.001006
3 0.000936
3 0.000873
3 0.000878
3 0.000919
3 0.000835
3 0.001005
3 0.000823
3 0.000895
3 0.000838
3 0.000853
3 0.000829
3 0.000842
3 0.00082
3 0.000825
3 0.000813
3 0.000818
61 0.155163
25 0.059532
45 0.103638
42 0.151541
40 0.10732
3 0.002428
3 0.064452
13 0.06109
18 0.087437
3 0.001591
3 0.000872
81 0.225061
14 0.067939
3 0.001773
3 0.00159
3 0.081144
3 0.000932
3 0.000823
3 0.000784
3 0.000811
3 0.000752
3 0.0009
27 0.106918
27 0.106789
8 0.033356
209 3.66817
237 3.27792
215 3.52151
248 3.1668
79 0.387603
91 0.326598
3 0.001357
3 0.001049
3 0.000974
3 0.000934
3 0.000914
3 0.000898
8 0.038087
8 0.204027
14 0.069046
48 0.278834
46 0.240618
195 5.58254
13 0.04147
64 0.4818
449 48.0902
494 65.3575
3 0.002
3 0.001
3 0.001
3 0.001
3 0.001
3 0.001
3 0.001
3 0.001
3 0.001
3 0.062496
3 0.000936
3 0.000994
22 0.093688
8 0.036427
3 0.043004
3 0.000933
13 0.209981
19 0.002134
13 0.036894
1739 0.5877
3 0.118883
3 0.000901
3 0.000765
3 0.000748
3 0.000742
3 0.000765
3 0.000912
18 0.079449
13 0.062899
27 0.118249
27 0.097265
27 0.095564
22 0.084954
8 0.041589
17 0.066282
23 0.113517
18 0.082853
3 0.129817
3 0.001403
3 0.001242
3 0.001172
3 0.001214
3 0.001161
13 0.073873
14 0.056116
9 0.037992
18 0.05888
30 0.10841
25 0.099617
54 1.47195
74 1.4122
13 0.05333
141 0.38189
82 0.62004
332 0.65584
625 4.18252
39 0.07552
111 0.531041
128 0.385397
202 0.795002
18 0.147452
27 0.36158
151 3.12903
172 2.13823
231 3.20547
3 0.107357
3 0.00085
3 0.000776
3 0.000762
3 0.000745
3 0.000735
30 0.114936
39 0.114755
35 0.125898
30 0.102797
39 0.129731
52 0.119735
74 0.142836
35 0.141957
61 0.12954
8 0.03151
8 0.03682
3 0.06832
3 0.000874
3 0.000762
3 0.000895
22 0.084271
27 0.118739
8 0.03936
3 0.067991
3 0.000872
3 0.000818
25 0.103111
34 0.138128
30 0.156271
8 0.037797
38 0.21121
47 0.179541
68 0.171116
3 0.001727
3 0.000955
3 0.000655
8 0.03479
3 0.064555
3 0.000816
3 0.00076
89 0.130412
98 0.150116
98 0.14636
98 0.143668
8 0.083328
54 0.187529
54 0.192192
59 0.230878
59 0.205089
282 1.8539
71 0.28079
23 0.06833
3 0.00181
21 0.03306
88 0.30008
167 0.528232
390 0.425588
12 0.001692
53 0.002518
57 0.002081
57 0.002023
998 1.13922
85 0.00348
85 0.00309
131 3.75086
1005 43.4308
20 0.101759
14 0.001322
76 0.00553
47 0.003276
50 0.003132
12 0.156341
22 0.126713
218 2.0757
240 2.35891
4 0.00105
4 0.00079
4 0.00086
4 0.00141
4 0.00136
4 0.0013
4 0.00093
4 0.00077
4 0.00074
4 0.00073
4 0.00082
4 0.00076
12 0.224943
6 0.001628
15 0.002191
103 0.135452
15 0.004089
153 0.143352
63 0.076414
72 0.140118
87 0.205066
89 0.189517
22 0.00461
15 0.05801
27 0.09366
17 0.00207
16 0.00192
12 0.03087
12 0.03676
33 0.0038
223 0.21704
243 0.29663
269 0.30128
12 0.03636
5 0.00349
12 0.03806
234 0.31259
62 0.06315
67 0.08196
67 0.06918
67 0.08722
183 0.40641
173 0.108
3 0.051419
3 0.000812
3 0.000732
3 0.00074
28 0.261669
15 0.096492
34 0.089372
32 0.151234
111 0.250618
60 0.171485
143 0.28245
32 0.14218
111 0.27269
65 0.17361
148 0.28588
3 0.00182
3 0.0011
3 0.00123
3 0.00083
3 0.00076
3 0.00068
3 0.00066
25 0.158257
85 0.207294
68 0.208972
3 0.002337
33 0.166986
8 0.045478
160 0.465148
3 0.001168
3 0.000867
3 0.000765
33 0.166662
8 0.043767
160 0.498849
3 0.001526
3 0.001184
3 0.000883
67 0.209166
3 0.162493
3 0.00092
3 0.000738
3 0.000724
3 0.000742
3 0.000739
3 0.000865
3 0.000719
3 0.000725
3 0.000754
3 0.000742
3 0.000725
3 0.000725
3 0.000742
3 0.000729
176 8.6676
253 10.633
264 7.6752
61 0.0802
116 0.1921
301 2.8727
20 0.411402
75 0.129758
207 3.46331
220 2.51777
220 1.64388
183 2.03038
192 1.1954
192 1.0402
3 0.0014
3 0.001
94 2.78368
81 3.06683
3 0.00149
3 0.0009
211 6.99691
239 5.22279
215 6.091
248 7.5024
3 0.0011
3 0.0008
3 0.0007
3 0.0007
351 42.3585
492 150.127
3 0.053672
3 0.000827
3 0.000748
8 0.031503
351 43.9095
492 163.254
3 0.057376
3 0.001213
3 0.001052
8 0.037141
3 0.090975
3 0.001501
3 0.001038
32 0.137264
41 0.154591
62 0.112748
8 0.033129
1048 11.1373
207 0.7162
1289 2.7029
381 0.1002
585 1.7508
1843 128.844
18724 926.779
18775 52.49
18790 931.29
18857 55.29
20054 56.53
20107 57.14
20116 58.84
20189 56.39
3 0.01
3 0
3 0
3 0
3 0
3 0
6 0
8 0.06
172 1.75011
617 6.5264
329 2.73299
500 6.2006
3259 16.302
3324 8.2399
325 2.8579
4006 18.0179
4073 9.8922
4 0.0031
117 0.943813
1217 11.0814
212 1.4769
376 3.258
3033 9.4925
3098 7.0315
210 1.3548
3536 11.9038
3603 9.9939
4 0.0024
